Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"Janis Meyers Speech Pathology","(07) 3379 9977","Ferry St, Sherwood QLD 4075, Australia","","no_website","No website listed","","5","2","https://maps.google.com/?cid=16578589136483662484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:no_website, city:brisbane, source:google-maps-scraper"
"Talem Speech Pathology","0434 226 599","Office 10b/2 Flinders Parade, North Lakes QLD 4059, Australia","http://www.talemspeech.com.au/","poor","No SSL (http only)","","4.6","10","https://maps.google.com/?cid=5116933730257107635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Resonance Speech Therapy Centre","0447 420 456","25 Douglas Cct, North Lakes QLD 4509, Australia","http://www.resonancespeechtherapy.com.au/","poor","No SSL (http only)","","5","3","https://maps.google.com/?cid=11050766470886263728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Chattabout Speech Pathology Coorparoo","0433 654 723","1218 Stanley St E, Coorparoo QLD 4151, Australia","http://www.chattaboutspeech.com/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=6301585472929503723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Chat. Speech Pathology Services","","143 Lumley St, Upper Mount Gravatt QLD 4122, Australia","http://www.chatsps.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=8408247350593199423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Let's Talk, Let's Eat Speech Pathology Aspley","0490 894 427","Level 1, Suite 5/815 Zillmere Rd, Aspley QLD 4034, Australia","http://www.ltle.com.au/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=235120658294765707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Little Voices Speech Pathology","0406 035 756","6/7 Apollo Rd, Bulimba QLD 4171, Australia","http://www.littlevoices.com.au/","poor","No SSL (http only)","","4.4","7","https://maps.google.com/?cid=2747731648028043913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Sherwood Speech Pathology","(07) 3379 9977","Ferry St & Magazine St, Sherwood QLD 4075, Australia","http://sherwoodspeech.com/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=9325245174193435352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Speech Vitality","0421 497 908","87 Webster Rd, Stafford QLD 4053, Australia","http://www.speechvitality.com.au/","poor","No SSL (http only)","","5","3","https://maps.google.com/?cid=4015684850336672200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Speechcare Bayside","(07) 3395 4400","Shop 3/66 Bay Terrace, Wynnum QLD 4178, Australia","http://www.speechcare.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=12301694557450186873&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Talk, Read, Grow","0472 913 504","Building 3B/18 Torbey St, Sunnybank Hills QLD 4109, Australia","https://talkreadgrow.au/contact.html","poor","Site unreachable (404)","","5","3","https://maps.google.com/?cid=8885303427880523706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Read Speech Pathology","","25/200 Moggill Rd, Taringa QLD 4068, Australia","http://readliteracy.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=3741042540589769827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Need for Speech","0488 181 066","6 Kaleena St, Middle Park QLD 4074, Australia","https://www.needforspeech.com.au/","poor","Site unreachable (timeout)","","5","1","https://maps.google.com/?cid=1311955821310563834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Lee-Anne Nelson Life’s Great Speech Pathologist","0402 789 475","1 Welch St, Underwood QLD 4119, Australia","http://lgspeech.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=16705040810682076778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"ChatBox Speech Pathology Nundah","0409 525 558","1382 Sandgate Rd, Nundah QLD 4012, Australia","","no_website","No website listed","","4","4","https://maps.google.com/?cid=4178271871112397641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:no_website, city:brisbane, source:google-maps-scraper"
"Finding Your Voice Therapy (we have changed to The Courageous Space)","0459 339 704","9/344 Old Cleveland Rd, Coorparoo QLD 4151, Australia","http://www.findingyourvoicetherapy.com.au/","poor","No SSL (http only)","","4.5","2","https://maps.google.com/?cid=14094948955957900385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Speechcare","(07) 3395 4400","876 Old Cleveland Rd, Carina QLD 4152, Australia","http://www.speechcare.com.au/","poor","No SSL (http only)","","4","12","https://maps.google.com/?cid=15669728237711967712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Simply Speech (Katrina Roberts)","","3/212 Logan Rd, Woolloongabba QLD 4102, Australia","https://www.simplyspeech.com.au/","mediocre","No mobile viewport detected","","5","4","https://maps.google.com/?cid=13435979276540803470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"David Martin Speech Language Pathologist","(07) 3720 2331","Kenmore Shopping Village, Shop 59b/9 Brookfield Rd, Kenmore QLD 4069, Australia","","no_website","No website listed","","5","3","https://maps.google.com/?cid=17427575674393708725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:no_website, city:brisbane, source:google-maps-scraper"
"Werda Speech Pathology","(07) 3162 8139","4/180 Albion Rd, Windsor QLD 4030, Australia","http://www.werdaspeechpathology.com.au/","poor","No SSL (http only)","","5","5","https://maps.google.com/?cid=8477783498091388939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"SpeechNet Speech Pathology & Learning Centre","(07) 3349 9234","level 1/62 Nursery Rd, Holland Park West QLD 4121, Australia","http://www.speechnet.com.au/","poor","No SSL (http only)","","3.5","11","https://maps.google.com/?cid=10295055276573122680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Learn and Grow Therapies - Chermside","(07) 3026 2589","level 1/671 Gympie Rd, Chermside QLD 4032, Australia","http://www.learnandgrowtherapy.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=10458775615682921931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Eleven Speech Pathology","0419 324 298","28/20 Park Rd, Milton QLD 4064, Australia","http://www.elevenspeechpathology.com.au/","poor","No SSL (http only)","","5","3","https://maps.google.com/?cid=17003146297357560044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Sprout & Bloom Speech Pathology","0481 860 236","Babies & Beyond Therapy Hub, 16/99 Musgrave Rd, Red Hill QLD 4059, Australia","https://sproutandbloom.com.au/","mediocre","No mobile viewport detected","","5","2","https://maps.google.com/?cid=17274548669109962149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Amaze Children's Therapy Services","0436 276 590","11/9 Princeton St, Kenmore QLD 4069, Australia","http://www.amazetherapy.com/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=17523879621803821892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Sunlight Speech Therapy","0413 200 153","Gympie Road, Aspley QLD 4034, Australia","http://www.sunlightspeechtherapy.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=5464223466728543011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Naomi McCann Speech Pathology","0474 143 827","221 Leitchs Rd, Brendale QLD 4500, Australia","https://www.naomimccannsp.com.au/","mediocre","No mobile viewport detected","","5","1","https://maps.google.com/?cid=10760624472963983340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Judy Marin Speech Pathology","(07) 3264 1718","Shop 5/640 Albany Creek Rd, Albany Creek QLD 4035, Australia","http://www.judymarinspeechpath.com.au/","poor","No SSL (http only)","","4.3","12","https://maps.google.com/?cid=2887820392758123041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Skills to Grow","0450 558 968","2/2 Collene Grove, Springwood QLD 4127, Australia","http://www.skillstogrow.com.au/","poor","No SSL (http only)","","4.3","18","https://maps.google.com/?cid=8177383848420626287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Remote Therapy Telehealth Psychology","(07) 3053 8895","Unit 29/97 Creek St, Brisbane City QLD 4000, Australia","http://remotetherapy.com.au/","poor","No SSL (http only)","","4.7","472","https://maps.google.com/?cid=13355951247311892996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Mindful Psychology","(07) 3391 5833","#5/6 Qualtrough St, Woolloongabba QLD 4102, Australia","https://mindfulpsychology.com.au/","mediocre","No mobile viewport detected","","4.3","9","https://maps.google.com/?cid=11728123286389302903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Uplift Psychology","0412 589 336","Level 4/80 Ann St, Brisbane City QLD 4000, Australia","http://www.upliftpsychology.com.au/","poor","No SSL (http only)","","5","5","https://maps.google.com/?cid=4103675702822463824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Ascent Psychology","0452 248 129","105/71 Doggett St, Newstead QLD 4006, Australia","http://www.ascentpsychology.com.au/","poor","No SSL (http only)","","4.6","37","https://maps.google.com/?cid=13614842187768812862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"North Brisbane Psychologists Aspley","(07) 3726 5595","1344 Gympie Rd, Aspley QLD 4034, Australia","http://www.northbrisbanepsychologists.com.au/","poor","No SSL (http only)","","4.7","27","https://maps.google.com/?cid=8570764588513967799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Larfield Psychology","0404 733 782","Level 1 Watkins Medical Centre, 225 Wickham Ter, Spring Hill QLD 4000, Australia","https://larfieldpsychology.com/","mediocre","No mobile viewport detected","","4.9","23","https://maps.google.com/?cid=4342753258028150335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Mater Hill Psychology Services","(07) 3846 7396","Taylor Medical Centre, Level 1, 12/40 Annerley Rd, Woolloongabba QLD 4102, Australia","https://www.materhill.com.au/","mediocre","No mobile viewport detected","","5","4","https://maps.google.com/?cid=5884483977176066858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Excel Psychology","(07) 3868 2221","2/445 Upper Edward St, Spring Hill QLD 4000, Australia","http://www.excelpsychology.com.au/","poor","No SSL (http only)","","4.4","19","https://maps.google.com/?cid=7500175771383838047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Carmel Hill psych","(07) 3839 9978","260 Petrie Terrace, Brisbane City QLD 4000, Australia","http://www.carmelhillpsych.com/","poor","No SSL (http only)","","4.3","9","https://maps.google.com/?cid=2929822482269351723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Mark Korduba Psychologist","(07) 3857 3777","239 Stafford Rd, Brisbane City QLD 4053, Australia","","no_website","No website listed","","4.1","7","https://maps.google.com/?cid=14286901867906550546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:no_website, city:brisbane, source:google-maps-scraper"
"Bowen Hills Psychology","0409 101 544","4/7 O’Connell Tce, Bowen Hills QLD 4006, Australia","http://bowenhillspsychology.com.au/","poor","No SSL (http only)","","4.5","10","https://maps.google.com/?cid=5936602512944185442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Ikigai Psychology New Farm","0451 167 764","629 Brunswick St, New Farm QLD 4005, Australia","http://www.ikigaipsychology.com.au/","poor","No SSL (http only)","","4.7","23","https://maps.google.com/?cid=3159222666276132913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Anxiety House Brisbane Southside | Psychologists Bulimba","(07) 3399 9480","5/27 Godwin St, Bulimba QLD 4171, Australia","http://anxietyhouse.com.au/","poor","No SSL (http only)","","4.5","24","https://maps.google.com/?cid=13536738706127258088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Nurtured Thoughts Psychology","(07) 3056 0921","4 Rakeevan Rd, Graceville QLD 4075, Australia","http://www.nurturedthoughtspsychology.com.au/","poor","No SSL (http only)","","4.7","12","https://maps.google.com/?cid=10959407880465824322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Mind & Body Psychology","(07) 3103 5165","2 Windsor Rd, Red Hill QLD 4059, Australia","http://www.mindbodypsychology.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=9452987934685675159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"You Matter Psychologists","(07) 3716 0445","Sherwood Place 1, 641 Sherwood Rd, Sherwood QLD 4075, Australia","http://www.youmatterpsychologists.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=13980997720344021959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Psychologist Dr Matt Worthington","","Level 7/87 Wickham Ter, Brisbane City QLD 4000, Australia","https://drmattworthington.co/","poor","Site unreachable (timeout)","","4.1","9","https://maps.google.com/?cid=11273230493580050077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Psychology, Counselling & Wellbeing Centre","(07) 3891 2273","2 Deshon St, Woolloongabba QLD 4102, Australia","http://www.cwcqld.com/","poor","No SSL (http only)","","3.7","21","https://maps.google.com/?cid=17393238885166559617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Brisbane Child and Adolescent Psychology Centre","(07) 3506 1299","605 Robinson Rd W, Aspley QLD 4034, Australia","http://brisbanepsychologycentre.com.au/contact-us/","poor","No SSL (http only)","","4.6","5","https://maps.google.com/?cid=18383649762414872097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Brisbane Harmony Centre","(07) 3148 6685","Ground Floor/6 Broadway St, Woolloongabba QLD 4102, Australia","https://www.brisbaneharmonycentre.com.au/","mediocre","No mobile viewport detected","","4.2","5","https://maps.google.com/?cid=14960233626455513799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Sheridan Psychologists","0439 020 359","12/36 Finchley St, Milton QLD 4064, Australia","http://www.sheridanpsychologists.com/","poor","No SSL (http only)","","5","5","https://maps.google.com/?cid=13102727390000805528&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"4Life Psychology Centre","(07) 3252 7919","Level 2, NOVA Building, 130 Commercial Rd, Teneriffe QLD 4005, Australia","https://www.positivepsychology.com.au/","mediocre","No mobile viewport detected","","4.1","23","https://maps.google.com/?cid=3470531489435073381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Michelle Barratt Psychology","0411 731 516","Benson House, Suite 37, Level 1/2 Benson St, Toowong QLD 4066, Australia","http://michellebarrattpsychology.com.au/","poor","No SSL (http only)","","3.8","27","https://maps.google.com/?cid=14135336105943321058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Scope Psychology Services Australia","(07) 3162 8448","373 Bennetts Rd, Norman Park QLD 4170, Australia","http://www.scopepsych.com/","poor","No SSL (http only)","","4.5","13","https://maps.google.com/?cid=3282608967659406283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Blue Flame Wellness","0414 405 424","Suite 5, Level 1/165 Moggill Rd, Taringa QLD 4068, Australia","http://blueflamewellness.com/","poor","No SSL (http only)","","4.4","9","https://maps.google.com/?cid=14457192047427991696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"True North Psychology","(07) 3856 0004","Suite 1, Level 1/102 Kedron Brook Rd, Wilston QLD 4051, Australia","http://www.truenorthpsychology.com.au/","poor","No SSL (http only)","","3.9","18","https://maps.google.com/?cid=17446644895948528579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Brooke Shelton","0401 159 327","1032 Stanley St E, East Brisbane QLD 4169, Australia","http://www.brookeshelton.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=10101275281609522853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Hively Health - Psychology & Allied Health","1300 114 769","15 Didsbury St, East Brisbane QLD 4169, Australia","http://www.hively.com.au/","poor","No SSL (http only)","","3.6","12","https://maps.google.com/?cid=4042812495692820764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Haven Psychology","1300 442 836","Terrace Suites, Suite 2/19 Lang Parade, Milton QLD 4064, Australia","http://havenpsychology.com.au/","poor","No SSL (http only)","","3.8","10","https://maps.google.com/?cid=7020460991749511236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Ideal Nutrition","0402 982 302","Unit 4/90 Northlink Pl, Virginia QLD 4014, Australia","http://www.idealnutrition.com.au/","poor","No SSL (http only)","","5","283","https://maps.google.com/?cid=2632240232243518350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"Jessica Cox Nutrition Clinic","0411 161 730","Suite 112/180 Queen St, Brisbane City QLD 4000, Australia","https://www.jessicacox.com.au/","mediocre","No mobile viewport detected","","4.9","77","https://maps.google.com/?cid=9675268184335417745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"New Life Nutrition","(07) 3071 7405","270 Adelaide St, Brisbane City QLD 4000, Australia","http://newlifenutrition.com.au/","poor","No SSL (http only)","","4.9","51","https://maps.google.com/?cid=4428799758215790668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"The Bodybuilding","0487 586 219","Brisbane City QLD 4000, Australia","http://www.thebodybuildingdietitians.com/","poor","No SSL (http only)","","5","127","https://maps.google.com/?cid=9536014950297884397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
"All Bodies Services Dietitians & Nutritionists","","SUITE 4 & 5/1032 Stanley St E, East Brisbane QLD 4169, Australia","https://www.allbodiesservices.com.au/","mediocre","No mobile viewport detected","","5","34","https://maps.google.com/?cid=2561357080529321104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:mediocre, city:brisbane, source:google-maps-scraper"
"Inspire Wellness","0416 110 559","27 Cunningham St, Newstead QLD 4006, Australia","http://inspire-wellness.com.au/","poor","No SSL (http only)","","5","100","https://maps.google.com/?cid=16387676593542840172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Brisbane","vertical:allied_health, website:poor, city:brisbane, source:google-maps-scraper"
