Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"U FIT 24/7 Gym","0407 065 059","3/161 Dawson Parade, Keperra QLD 4054, Australia","https://ufit247.com.au/","mediocre","No mobile viewport detected","","4.7","78","https://maps.google.com/?cid=2626038072287622951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Genesis Health and Fitness","(07) 3481 4555","53 Lawnton Pocket Rd, Lawnton QLD 4500, Australia","http://www.genesisfitness.com.au/gym/qld/lawnton","poor","No SSL (http only)","","4.7","519","https://maps.google.com/?cid=5184359703006581538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"F45 Training Brisbane CBD","0412 788 612","201 Charlotte St, Brisbane City QLD 4000, Australia","https://f45training.com.au/brisbanecbd","mediocre","No mobile viewport detected","","4.8","53","https://maps.google.com/?cid=12097783538761613863&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"The Pole Gym Brisbane","0450 800 244","Level 2/48 Burnett Ln, Brisbane City QLD 4000, Australia","http://www.thepolegym.com/","poor","No SSL (http only)","","4.9","74","https://maps.google.com/?cid=5991845393866176414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Performance Health Brisbane","","171-209 Queen St Level 1 wintergarden Center (Goodlife Health Club, Brisbane City QLD 4000, Australia","","no_website","No website listed","","5","6","https://maps.google.com/?cid=196481107564926849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:no_website, city:brisbane, source:google-maps-scraper"
"Studio 45 Fitness","0439 769 486","16 Masters St, Newstead QLD 4006, Australia","http://studio45fitness.com.au/","poor","No SSL (http only)","","4.6","22","https://maps.google.com/?cid=52013834306814550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Furlani Fitness","0432 525 533","157 Ann St, Brisbane City QLD 4000, Australia","http://www.furlanifitness.com.au/","poor","No SSL (http only)","","5","50","https://maps.google.com/?cid=11139443442130971414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Furlani Fitness","0432 525 533","157 Ann St, Brisbane City QLD 4000, Australia","http://www.furlanifitness.com.au/","poor","No SSL (http only)","","5","50","https://maps.google.com/?cid=11139443442130971414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"The Evolved All Female Gym","0483 968 880","7 Paris St, West End QLD 4101, Australia","http://www.theevolvedgym.com.au/","poor","No SSL (http only)","","5","119","https://maps.google.com/?cid=13050636140524689060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Personal Trainer Pro","0424 242 356","4/49 Crump St, Holland Park West QLD 4121, Australia","https://personaltrainerpro.com.au/?utm_source=gmb&utm_medium=gmb","mediocre","No mobile viewport detected","","5","36","https://maps.google.com/?cid=17800540098246106841&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Edge Functional Training","0402 233 190","Level 1/80 Ann St, Brisbane City QLD 4000, Australia","http://edgefunctionaltraining.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1199983509323073249","poor","No SSL (http only)","","5","53","https://maps.google.com/?cid=11576385996647418847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Olympia Gym Brisbane CBD","0432 261 621","Ground Floor, 144 Edward St, Brisbane City QLD 4000, Australia","https://www.olympiatransformations.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","mediocre","No mobile viewport detected","","4.9","421","https://maps.google.com/?cid=8051008067605935148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Athletix Gym Brisbane: Strength & Conditioning","0499 981 286","42 Baxter St, Fortitude Valley QLD 4006, Australia","https://www.athletix.com.au/","mediocre","No mobile viewport detected","","4.9","62","https://maps.google.com/?cid=9534562540243010833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Limitless Performance","0482 082 081","Unit 2/26 Bailey St, West End QLD 4101, Australia","http://limitlessperformancecentre.com/","poor","No SSL (http only)","","4.9","80","https://maps.google.com/?cid=11942423491649818253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Roger | Well | Personal Trainer","0424 943 613","2/26 Birubi St, Coorparoo QLD 4151, Australia","http://www.wellfitness.com.au/","poor","No SSL (http only)","","5","29","https://maps.google.com/?cid=6190704295763889542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Limitless Personal Performance","0427 915 110","23 Wolverhampton St, Stafford QLD 4053, Australia","http://www.limitlesspersonalperformance.com.au/","poor","No SSL (http only)","","5","42","https://maps.google.com/?cid=2183441926856562239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Recharged Personal Training","0416 198 650","Shop 3/4 Lathe St, Virginia QLD 4014, Australia","http://www.rechargedpt.com.au/","poor","No SSL (http only)","","5","56","https://maps.google.com/?cid=4195330222175522198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Brisbane Personal Trainers","0413 734 950","32 Annie St, Windsor QLD 4030, Australia","http://brisbanepersonaltrainers.com.au/","poor","No SSL (http only)","","5","15","https://maps.google.com/?cid=8750545974926389577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Performance Revolution","0404 921 125","Level 1/183 Given Ter, Paddington QLD 4064, Australia","http://www.performancerevolution.com.au/","poor","No SSL (http only)","","5","38","https://maps.google.com/?cid=12782118361259893440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"FitazFk Gym","0481 836 787","101 Main St, Kangaroo Point QLD 4169, Australia","https://www.fitazfkgym.com.au/","mediocre","No mobile viewport detected","","4.9","306","https://maps.google.com/?cid=4986622237928879046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Movement4","","11 Mountjoy St, Woolloongabba QLD 4102, Australia","http://movement4.com.au/","poor","No SSL (http only)","","5","102","https://maps.google.com/?cid=17344207026195719756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Your Fit Nutrition & Fitness Professionals","0406 073 079","1/2 Jenner St, Nundah QLD 4012, Australia","http://www.yourfit.com.au/?y_source=1_MjQ5NTU3NjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","poor","No SSL (http only)","","5","102","https://maps.google.com/?cid=6451986651947699867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"JS-PT","0421 488 410","3/59 Castlemaine St, Milton QLD 4064, Australia","http://www.js-pt.com.au/","poor","No SSL (http only)","","5","64","https://maps.google.com/?cid=12285036322670990424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Extreme Physique Personal Training","(07) 3262 7334","1 Greg Chappell St, Albion QLD 4010, Australia","http://www.extremephysique.com.au/","poor","No SSL (http only)","","4.9","73","https://maps.google.com/?cid=16693846357379386706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Taps Fitness","0401 639 528","Ground Floor/344 Queen St, Brisbane City QLD 4000, Australia","http://tapsfitness.com/","poor","No SSL (http only)","","5","9","https://maps.google.com/?cid=2513638149883811566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"EM Fitness","0436 527 234","300 Elizabeth St, Brisbane City QLD 4000, Australia","","no_website","No website listed","","5","1","https://maps.google.com/?cid=6887288103552832258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:no_website, city:brisbane, source:google-maps-scraper"
"Fitness Forever Brisbane","0414 437 616","5 Arc St, Coorparoo QLD 4151, Australia","http://www.fitnessforever.com.au/","poor","No SSL (http only)","","4.9","11","https://maps.google.com/?cid=15184381582669635817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"A-Fitness - Coach Aleks","0475 455 069","300 Elizabeth St, Brisbane City QLD 4000, Australia","","no_website","No website listed","","5","1","https://maps.google.com/?cid=18170522179118691493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:no_website, city:brisbane, source:google-maps-scraper"
"Witness The Fitness","0416 590 110","Shop 8/155 Baroona Rd, Paddington QLD 4064, Australia","https://witnessthefitness.com.au/","mediocre","No mobile viewport detected","","4.9","118","https://maps.google.com/?cid=2963064490821101184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Coach Julles | Personal Trainer","0416 092 330","300 Elizabeth St, Brisbane City QLD 4000, Australia","","no_website","No website listed","","5","4","https://maps.google.com/?cid=3753594706065740577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:no_website, city:brisbane, source:google-maps-scraper"
"CrossFit Brisbane","0403 892 798","47 Clarence St, Coorparoo QLD 4151, Australia","http://www.crossfitbrisbane.com/","poor","No SSL (http only)","","4.9","53","https://maps.google.com/?cid=12705454568520093079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Coorparoo","0411 177 636","1/44 Harries Rd, Coorparoo QLD 4151, Australia","http://www.crossfitcoorparoo.com.au/","poor","No SSL (http only)","","5","124","https://maps.google.com/?cid=17097399398653114254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Torian","","40 Mayne Rd, Bowen Hills QLD 4006, Australia","http://www.crossfittorian.com/","poor","No SSL (http only)","","4.9","111","https://maps.google.com/?cid=5927836022607195508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"City4051 CrossFit","0413 830 059","594 Rode Rd, Chermside West QLD 4032, Australia","http://www.city4051crossfit.com.au/","poor","No SSL (http only)","","4.9","85","https://maps.google.com/?cid=9515602053240773372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Ultra CrossFit","0483 911 057","27 Finchley St, Milton QLD 4064, Australia","http://www.ultracrossfit.com/","poor","No SSL (http only)","","5","136","https://maps.google.com/?cid=3470410581897670036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit CrossAxed","0437 775 170","10/197 Murarrie Rd, Murarrie QLD 4172, Australia","http://www.crossfitcrossaxed.com/","poor","No SSL (http only)","","4.9","52","https://maps.google.com/?cid=7317771197385645821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Dux","0407 115 073","15 Bishop St, Kelvin Grove QLD 4059, Australia","http://crossfitdux.com/","poor","No SSL (http only)","","5","50","https://maps.google.com/?cid=12663431900126232995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Club Bunker Gym Newstead","1300 252 265","27b Doggett St, Fortitude Valley QLD 4006, Australia","http://www.clubbunker.com.au/","poor","No SSL (http only)","","4.7","266","https://maps.google.com/?cid=12786238724385580171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit King, Brisbane","0408 590 530","240 Evans Rd, Salisbury QLD 4107, Australia","http://www.crossfitking.com/","poor","No SSL (http only)","","4.8","17","https://maps.google.com/?cid=13415536835282198487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"The Results Room CrossFit Aftermath Gym Brisbane","0407 440 104","1/16 Devlan St, Mansfield QLD 4122, Australia","https://www.crossfitaftermath.com.au/","mediocre","No mobile viewport detected","","5","86","https://maps.google.com/?cid=17753159842623039857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"Gym Cartel Albion & CrossFit Desire Central","0406 157 197","9 Tate St, Albion QLD 4010, Australia","http://www.gymcartel.com.au/","poor","No SSL (http only)","","4.9","52","https://maps.google.com/?cid=16806249041299028147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Fortitude Barbell","0412 658 585","69 Montpelier Rd, Fortitude Valley QLD 4006, Australia","http://www.fortitudebarbell.com.au/","poor","No SSL (http only)","","5","57","https://maps.google.com/?cid=17216347003171067689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit CULTIVAR","0407 440 104","238 Montague Rd, West End QLD 4101, Australia","https://www.crossfitcultivar.com.au/","mediocre","No mobile viewport detected","","4.9","63","https://maps.google.com/?cid=17928973738197019234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"FITNESS SYNDICATE BNE","0498 808 018","Unit 3/235 Monier Rd, Darra QLD 4076, Australia","https://www.fitnesssyndicate.com.au/","mediocre","No mobile viewport detected","","4.8","18","https://maps.google.com/?cid=3397897640240501761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"CrossFit Rocks","0419 997 173","19 Benronalds St, Seventeen Mile Rocks QLD 4073, Australia","http://www.rockscrossfit.com.au/","poor","No SSL (http only)","","4.8","42","https://maps.google.com/?cid=12095929140676150699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit IB - Iron Barbell","0468 020 468","16/18 Ellerslie Rd, Meadowbrook QLD 4131, Australia","https://www.ironbarbell.com.au/","poor","Site unreachable (403)","","5","54","https://maps.google.com/?cid=14842708840046549221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Fitter Futures","0485 873 358","Cnr Clarence Road &, Allwood St, Indooroopilly QLD 4068, Australia","https://www.fitterfutures.com.au/","mediocre","No mobile viewport detected","","4.9","86","https://maps.google.com/?cid=4931049464323633700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"CrossFit Nitro","0428 333 543","7, Unit 1/89 Jijaws St, Sumner QLD 4074, Australia","http://www.crossfitnitro.com.au/","poor","No SSL (http only)","","5","24","https://maps.google.com/?cid=2582390450450633846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Desire North","0406 157 197","320 Melton Rd, Northgate QLD 4013, Australia","https://www.crossfitdesire.com.au/","mediocre","No mobile viewport detected","","4.8","27","https://maps.google.com/?cid=6823146163311030380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"CrossFit Brendale","0409 396 945","4/15 Hinkler Ct, Brendale QLD 4500, Australia","http://www.crossfitbrendale.com.au/","poor","No SSL (http only)","","5","68","https://maps.google.com/?cid=9068543649735501483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit 4115","0409 118 830","751 Algester Rd, Parkinson QLD 4115, Australia","","no_website","No website listed","","5","3","https://maps.google.com/?cid=4045587519406018814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:no_website, city:brisbane, source:google-maps-scraper"
"Crossfit Atalan","0409 839 851","4/10 Fortune St, Geebung QLD 4034, Australia","http://www.crossfitatalan.com/","poor","No SSL (http only)","","5","18","https://maps.google.com/?cid=11198132024789071749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Verge","0449 200 089","Unit 3/1154 S Pine Rd, Arana Hills QLD 4054, Australia","https://crossfitverge.net.au/","mediocre","No mobile viewport detected","","4.9","34","https://maps.google.com/?cid=4866453111800045849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:mediocre, city:brisbane, source:google-maps-scraper"
"CrossFit 4017","0403 182 658","69 Kempster St, Sandgate QLD 4017, Australia","http://www.crossfit4017.com.au/","poor","No SSL (http only)","","4.9","25","https://maps.google.com/?cid=3410259184779079775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"The Evolved All Female Gym","0483 968 880","7 Paris St, West End QLD 4101, Australia","http://www.theevolvedgym.com.au/","poor","No SSL (http only)","","5","119","https://maps.google.com/?cid=13050636140524689060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"CrossFit Larrikins","0414 880 708","9/15 Timms Rd, Everton Hills QLD 4053, Australia","http://www.crossfitlarrikins.com/","poor","No SSL (http only)","","5","33","https://maps.google.com/?cid=14092629010254549918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Brisbane","vertical:gyms, website:poor, city:brisbane, source:google-maps-scraper"
"Bobridge Gym","0415 765 616","217/225 Fitzgerald St, West Perth WA 6000, Australia","http://bobridgegym.com.au/","poor","No SSL (http only)","","4.9","602","https://maps.google.com/?cid=11365458102820352522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Dohertys Gym","0435 558 534","154 Edward St, Perth WA 6000, Australia","http://www.dohertysgym.com/","poor","No SSL (http only)","","4.8","233","https://maps.google.com/?cid=7735929822252323813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Anytime Fitness","0422 859 905","158-160 Murray St, Perth WA 6000, Australia","https://www.anytimefitness.com.au/gyms/au-1473/perth-wa-6000/","mediocre","No mobile viewport detected","","4","308","https://maps.google.com/?cid=12420690284651353140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"TheTrack Langley","0420 487 019","30 Terrace Rd, East Perth WA 6004, Australia","http://www.thetrackgym.com.au/langley","poor","No SSL (http only)","","4.9","124","https://maps.google.com/?cid=5149268495424956398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Snap Fitness Perth City 24/7","0490 071 509","853 Hay St, Perth WA 6000, Australia","https://www.snapfitness.com/au/gyms/perth-city/","mediocre","No mobile viewport detected","","4.7","129","https://maps.google.com/?cid=2411763234794213412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"Identity Gym","","525 Newcastle St, West Perth WA 6005, Australia","http://www.identitygym.com.au/","poor","No SSL (http only)","","5","86","https://maps.google.com/?cid=18355435406094206459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Stadium Fitness East Perth","0434 233 382","opp BP, 30 Brown St, East Perth WA 6004, Australia","http://www.stadiumfitness.com.au/","poor","No SSL (http only)","","4.4","68","https://maps.google.com/?cid=14313685698704995443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"BFT West Perth","0485 696 917","160 Railway Parade, West Perth WA 6007, Australia","https://bodyfittraining.com/club/WestPerth?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen","mediocre","No mobile viewport detected","","5","61","https://maps.google.com/?cid=3143959448671689878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"Inner City Fitness - Inner City CrossFit","(08) 9328 2002","1-3 Old Aberdeen Pl, West Perth WA 6005, Australia","http://www.innercityfitness.com.au/","poor","No SSL (http only)","","5","64","https://maps.google.com/?cid=4328051797410497142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Chris Wilson Fitness Studio","1300 002 978","93 Brisbane St, Perth WA 6000, Australia","http://www.chriswilsonpt.com/","poor","No SSL (http only)","","5","124","https://maps.google.com/?cid=15997818853571853890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
